"agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","sample_start_time_datum_cd_reported","sample_end_time_datum_cd_reported","startDateTime","tz_cd","remark_cd_00300","result_va_00300","val_qual_tx_00300","meth_cd_00300","dqi_cd_00300","rpt_lev_va_00300","rpt_lev_cd_00300","lab_std_va_00300","prep_set_no_00300","prep_dt_00300","anl_set_no_00300","anl_dt_00300","result_lab_cm_tx_00300","anl_ent_cd_00300"
"USGS","12505450",2008-08-05,"10:10",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2008-08-05 17:10:00,"UTC",NA,7.7,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2009-10-20,"10:40",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9","A-2940007 Attention: Charlie Patton TPCN Vol filtered = 25mLs filtered","PDT","PDT",2009-10-20 17:40:00,"UTC",NA,10.4,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2009-11-19,"11:00",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9","A-3240180 Attention: Charlie Patton TPCN Vol filtered = 50mLs per filter","PST","PST",2009-11-19 19:00:00,"UTC",NA,9.8,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2009-12-15,"11:40",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9","A-3510169 Attention: Charlie Patton TPCN Vol filtered = 50mLs per filter","PST","PST",2009-12-15 19:40:00,"UTC",NA,10.1,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2010-01-20,"10:50",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9","A-0210092 Attention: Charlie Patton TPCN vol filtered = 50mLs per filter","PST","PST",2010-01-20 18:50:00,"UTC",NA,8.4,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2010-02-23,"10:30",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9","A-0550072 Attention: Charlie Patton TPCN. Vol filtered = 50mLs per filter","PST","PST",2010-02-23 18:30:00,"UTC",NA,10,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2010-03-15,"10:20",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9","A-0750170 Attention: Charlie Patton TPCN Vol filtered = 50mLs per filter","PDT","PDT",2010-03-15 17:20:00,"UTC",NA,9.9,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2010-04-19,"11:30",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9","A-1100072 Attention: Charlie Patton TPCN Volume filtered = 25mLs per filter.","PDT","PDT",2010-04-19 18:30:00,"UTC",NA,10.1,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2010-05-03,"10:10",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","7","9","A-1250081 Attention: Charlie Patton TPCN vol filtered = 15mLs/filter","PDT","PDT",2010-05-03 17:10:00,"UTC",NA,9.7,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2010-05-17,"10:40",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","7","9","A-1380048 Attention: Charlie Patton TPCN. Vol filtered = 15mLs per filter.","PDT","PDT",2010-05-17 17:40:00,"UTC",NA,8.7,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2010-05-24,"11:40",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9","A-1450108 Attention: Charlie Patton TPCN. Vol filtered = 15mLs per filter","PDT","PDT",2010-05-24 18:40:00,"UTC",NA,10.2,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2010-06-01,"10:50",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9","A-1540196 Attention: Charlie Patton TPCN Vol filtered = 20mLs per filter","PDT","PDT",2010-06-01 17:50:00,"UTC",NA,9.9,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2010-06-21,"10:30",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9","A-1730114 Attention: Charlie Patton TPCN, Vol filtered = 20mLs per filter.","PDT","PDT",2010-06-21 17:30:00,"UTC",NA,9.7,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2010-06-28,"10:30",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","7","9","A-1800028 Attention: Charlie Patton TPCN Vol filtered = 25mLs per filter.","PDT","PDT",2010-06-28 17:30:00,"UTC",NA,8.8,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2010-07-06,"10:20",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"6","9","9",NA,"PDT","PDT",2010-07-06 17:20:00,"UTC",NA,8.8,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2010-07-19,"11:10",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2010-07-19 18:10:00,"UTC",NA,8.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2010-07-27,"10:40",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2010-07-27 17:40:00,"UTC",NA,7.9,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2010-08-10,"10:30",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2010-08-10 17:30:00,"UTC",NA,8,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2010-08-16,"10:20",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"6","9","9","L-2290108 X = Recvd warm Per Copeland ok to login, PG Chilled containers received warm at 9.6   Degrees C","PDT","PDT",2010-08-16 17:20:00,"UTC",NA,8,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2010-08-31,"10:10",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"6","7","9",NA,"PDT","PDT",2010-08-31 17:10:00,"UTC",NA,8.6,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2010-09-13,"10:00",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2010-09-13 17:00:00,"UTC",NA,8.6,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2010-09-27,"08:40",NA,NA,"K","USGS-WRD","WS","9722CRMCC",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2010-09-27 15:40:00,"UTC",NA,8.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2010-10-04,"12:00",NA,NA,"K","USGS-WRD","BP","CCYK",NA,"0","59","X","9","X","A-2790013 RTH: Sample Area = ?cm2; Sample Vol per filter = 3mL; Total Vol = 203mL","PDT","PDT",2010-10-04 19:00:00,"UTC",NA,10,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","12505450",2012-10-11,"09:40",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9","A-2860098 20mL of filtered sample used for PEST","PDT","PDT",2012-10-11 16:40:00,"UTC",NA,9.4,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2012-11-06,"10:00",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9","A-3120115 21mL of filtered sample water used for PEST. L-3120115 corrected proposal to CL13NAWWA, WSC emailed for verify, paa, 11/9/12","PST","PST",2012-11-06 18:00:00,"UTC",NA,9.3,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2012-12-05,"11:10",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PST","PST",2012-12-05 19:10:00,"UTC",NA,8.7,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-01-09,"09:40",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PST","PST",2013-01-09 17:40:00,"UTC",NA,8.9,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-02-05,"11:30",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9","A-0370063 20mL of water filtered for pesticide sch 2437","PST","PST",2013-02-05 19:30:00,"UTC",NA,9.3,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-02-20,"09:30",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PST","PST",2013-02-20 17:30:00,"UTC",NA,9.6,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-03-06,"09:20",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PST","PST",2013-03-06 17:20:00,"UTC",NA,8.4,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-03-20,"09:30",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9","LabSampleID: 280-43647-19","PDT","PDT",2013-03-20 16:30:00,"UTC",NA,8.9,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-04-09,"08:30",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"6","9","9","LabSampleID: 560-42185-12","PDT","PDT",2013-04-09 15:30:00,"UTC",NA,9.4,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-04-24,"09:10",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2013-04-24 16:10:00,"UTC",NA,9.3,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-05-07,"09:10",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2013-05-07 16:10:00,"UTC",NA,9.1,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-05-15,"10:20",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2013-05-15 17:20:00,"UTC",NA,9.4,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-05-22,"08:10",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"6","9","9",NA,"PDT","PDT",2013-05-22 15:10:00,"UTC",NA,7.9,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-06-05,"09:20",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2013-06-05 16:20:00,"UTC",NA,9.6,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-06-12,"09:40",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9","L-1640134 X = Only 1 DIC needed, PG","PDT","PDT",2013-06-12 16:40:00,"UTC",NA,10,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-06-19,"08:50",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9","L-1720026 Received June 20,2013","PDT","PDT",2013-06-19 15:50:00,"UTC",NA,8.5,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-07-10,"09:00",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2013-07-10 16:00:00,"UTC",NA,8.4,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-07-17,"10:50",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2013-07-17 17:50:00,"UTC",NA,10.1,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-07-24,"10:30",NA,NA,"K","USGS","WS","CCYK",NA,NA,NA,"9","9","9","A-2070118 Field Replicate L-2070118 Received July 25, 2013","PDT","PDT",2013-07-24 17:30:00,"UTC",NA,9.1,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-08-07,"08:10",NA,NA,"K","USGSWAWC","WS","CCYK",NA,NA,NA,"9","9","9","L-2210116 Received August 08, 2013","PDT","PDT",2013-08-07 15:10:00,"UTC",NA,7,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-08-14,"08:30",NA,NA,"K","USGSWAWC","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2013-08-14 15:30:00,"UTC",NA,7.3,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-08-20,"10:20",NA,NA,"K","USGSWAWC","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2013-08-20 17:20:00,"UTC",NA,8.4,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-09-04,"08:50",NA,NA,"K","USGSWAWC","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2013-09-04 15:50:00,"UTC",NA,7.9,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-09-18,"09:00",NA,NA,"K","USGSWAWC","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2013-09-18 16:00:00,"UTC",NA,7.4,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-10-23,"08:40",NA,NA,"K","USGSWAWC","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2013-10-23 15:40:00,"UTC",NA,8.7,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-11-06,"08:40",NA,NA,"K","USGSWAWC","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PST","PST",2013-11-06 16:40:00,"UTC",NA,8.2,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2013-12-10,"09:00",NA,NA,"K","USGSWAWC","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PST","PST",2013-12-10 17:00:00,"UTC",NA,10,NA,"LUMIN","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-01-08,"08:50",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PST","PST",2014-01-08 16:50:00,"UTC",NA,9.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-02-19,"08:00",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PST","PST",2014-02-19 16:00:00,"UTC",NA,9.1,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-03-05,"08:50",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PST","PST",2014-03-05 16:50:00,"UTC",NA,9.7,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-03-20,"08:20",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9",NA,"PDT","PDT",2014-03-20 15:20:00,"UTC",NA,9.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-04-09,"08:00",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-38429A","PDT","PDT",2014-04-09 15:00:00,"UTC",NA,9.3,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-04-23,"08:40",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-38431A","PDT","PDT",2014-04-23 15:40:00,"UTC",NA,9.7,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-05-07,"10:00",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-38433A","PDT","PDT",2014-05-07 17:00:00,"UTC",NA,9.6,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-05-13,"09:00",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-38434A","PDT","PDT",2014-05-13 16:00:00,"UTC",NA,9.6,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-05-21,"08:15",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","L-1430024 Received May 22, 2014","PDT","PDT",2014-05-21 15:15:00,"UTC",NA,9.1,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-06-04,"09:15",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","L-1570069 Received June 05, 2014","PDT","PDT",2014-06-04 16:15:00,"UTC",NA,9.3,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-06-18,"08:45",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","L-1710130 Received June 19, 2014","PDT","PDT",2014-06-18 15:45:00,"UTC",NA,9.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-06-25,"08:25",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","L-1780031 Received June 26, 2014","PDT","PDT",2014-06-25 15:25:00,"UTC",NA,8.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-07-09,"08:00",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-39210A","PDT","PDT",2014-07-09 15:00:00,"UTC",NA,7.8,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-07-14,"08:30",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-39213A","PDT","PDT",2014-07-14 15:30:00,"UTC",NA,8.3,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-07-21,"08:30",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-39216A","PDT","PDT",2014-07-21 15:30:00,"UTC",NA,8.6,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-08-06,"08:20",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","L-2200055 Received August 07, 2014","PDT","PDT",2014-08-06 15:20:00,"UTC",NA,7.6,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-08-12,"08:30",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-39217A","PDT","PDT",2014-08-12 15:30:00,"UTC",NA,7.5,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-08-19,"08:10",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","L-2340187 Received August 21, 2014","PDT","PDT",2014-08-19 15:10:00,"UTC",NA,7.2,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-09-17,"08:20",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-39568A","PDT","PDT",2014-09-17 15:20:00,"UTC",NA,7.8,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-09-24,"08:10",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-39570A","PDT","PDT",2014-09-24 15:10:00,"UTC",NA,7.6,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-10-08,"08:20",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-40319A","PDT","PDT",2014-10-08 15:20:00,"UTC",NA,8,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-11-18,"08:30",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-40320A","PST","PST",2014-11-18 16:30:00,"UTC",NA,9.4,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2014-12-17,"08:20",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-40321A","PST","PST",2014-12-17 16:20:00,"UTC",NA,8.9,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2015-01-08,"08:20",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","L-0090110 FED EX LATE DELIVERY","PST","PST",2015-01-08 16:20:00,"UTC",NA,9.2,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2015-02-05,"08:30",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-41255A","PST","PST",2015-02-05 16:30:00,"UTC",NA,8.7,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2015-02-18,"08:50",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","A-0500080 PH probe failed today. No alk or pH. L-0500080 FED EX LATE DELIVERY","PST","PST",2015-02-18 16:50:00,"UTC",NA,9.7,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2015-03-04,"08:30",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","L-0650066 FED EX LATE DELIVERY","PST","PST",2015-03-04 16:30:00,"UTC",NA,10.3,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2015-03-26,"08:20",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-41258A","PDT","PDT",2015-03-26 15:20:00,"UTC",NA,9.4,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2015-04-07,"08:40",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-41259A","PDT","PDT",2015-04-07 15:40:00,"UTC",NA,9.7,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
"USGS","12505450",2015-04-21,"09:00",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-41260A","PDT","PDT",2015-04-21 16:00:00,"UTC",NA,9.9,NA,"MEMBR","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-WRD"
